Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
FRDGBufferPool_CreateBuffer,502,502.000000,0.036886,0.000002,0.007692,0.000073,0.000002,0.002690,0.000001,0.000059,0.000005,0.000003
FD3D12UploadHeapAllocator::AllocUploadResource,32762,32762.000000,0.020368,0.000000,0.001318,0.000001,0.000000,0.013339,0.000000,0.000106,0.000000,0.000000
FStaticMeshInstanceBuffer::InitRHI,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CreateReservedResource,2,2.000000,0.000262,0.000119,0.000143,0.000131,0.000143,0.000262,0.000119,0.000143,0.000131,0.000143
FPositionVertexBuffer::InitRHI,35,35.000000,0.001501,0.000003,0.001155,0.000043,0.000015,0.000315,0.000001,0.000085,0.000009,0.000007
FStaticMeshVertexBuffer::InitRHI,35,35.000000,0.001125,0.000006,0.000074,0.000032,0.000035,0.000920,0.000003,0.000069,0.000026,0.000028
PipelineStateCacheInit,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
RenderUtilsInit,1,1.000000,0.128221,0.128221,0.128221,0.128221,0.128221,0.000194,0.000194,0.000194,0.000194,0.000194
AutoSDKInit - DelayedAutoRegisterHelper,1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
FTargetPlatformManagerModule::SetupSDKStatus,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FTargetPlatformManagerModule::DiscoverAvailablePlatforms FindFilesRecursive,1,1.000000,0.003752,0.003752,0.003752,0.003752,0.003752,0.000846,0.000846,0.000846,0.000846,0.000846
IterateDirectoryRecursively.PF,12,12.000000,0.002166,0.000000,0.000495,0.000181,0.000148,0.000030,0.000000,0.000007,0.000002,0.000002
Android,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
IOS,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Linux,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mac,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TVOS,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Unix,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
VulkanPC,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Windows,1,1.000000,0.043290,0.043290,0.043290,0.043290,0.043290,0.000001,0.000001,0.000001,0.000001,0.000001
FTargetPlatformManagerModule::InitializeSinglePlatform,1,1.000000,0.043289,0.043289,0.043289,0.043289,0.043289,0.025104,0.025104,0.025104,0.025104,0.025104
FTargetPlatformManagerModule::InitializeSinglePlatform Loading,1,1.000000,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131,0.000131
VisionOS,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ZenHttp_CurlPerform,2,2.000000,0.001813,0.000886,0.000928,0.000907,0.000927,0.001813,0.000886,0.000928,0.000907,0.000927
GetRendererModule,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
InitializeShaderTypes,1,1.000000,0.738555,0.738555,0.738555,0.738555,0.738555,0.009990,0.009990,0.009990,0.009990,0.009990
BuildShaderFileToUniformBufferMap,1,1.000000,0.589874,0.589874,0.589874,0.589874,0.589874,0.290395,0.290395,0.290395,0.290395,0.290395
Tasks::Wait,5817,5817.000000,0.597956,0.000000,0.294894,0.000103,0.000000,0.007987,0.000000,0.000080,0.000001,0.000001
SuccessfulTaskRetraction,2129,2129.000000,0.009450,0.000000,0.000346,0.000004,0.000000,0.001875,0.000000,0.000114,0.000001,0.000000
FTaskBase::WaitImpl_StateChangeEvent_WaitFor,2168,2168.000000,0.813446,0.000000,0.020076,0.000375,0.000000,0.202442,0.000000,0.020076,0.000093,0.000000
CompileGlobalShaderMap,1,1.000000,1.177588,1.177588,1.177588,1.177588,1.177588,0.721597,0.721597,0.721597,0.721597,0.721597
FPreLoadFile::KickOffRead,1,1.000000,0.000270,0.000270,0.000270,0.000270,0.000270,0.000270,0.000270,0.000270,0.000270,0.000270
GetGlobalShaderMapKeyString,445,445.000000,0.055835,0.000026,0.005096,0.000125,0.000078,0.055833,0.000026,0.005096,0.000125,0.000078
DDC_Get,424,424.000000,0.464819,0.000005,0.397259,0.001096,0.000005,0.074279,0.000005,0.037427,0.000175,0.000005
PakFileDDC_Get,746,746.000000,0.277332,0.000001,0.024327,0.000372,0.000001,0.277332,0.000001,0.024327,0.000372,0.000001
FBlockDecoder::TryDecompressTo,9218,9218.000000,0.117430,0.000001,0.001642,0.000013,0.000001,0.002143,0.000000,0.000126,0.000000,0.000000
Oodle.Decode,9777,9777.000000,0.152616,0.000000,0.001227,0.000016,0.000013,0.152616,0.000000,0.001227,0.000016,0.000013
FBlockEncoder.Compress,5,5.000000,0.000017,0.000000,0.000012,0.000003,0.000002,0.000010,0.000000,0.000007,0.000002,0.000001
ZenDDC::GetCacheRecord,196,196.000000,0.011448,0.000015,0.001376,0.000058,0.000042,0.011448,0.000015,0.001376,0.000058,0.000042
CreateMoviePlayer,1,1.000000,0.004590,0.004590,0.004590,0.004590,0.004590,0.004590,0.004590,0.004590,0.004590,0.004590
FPreLoadScreenManager::Create,1,1.000000,0.002156,0.002156,0.002156,0.002156,0.002156,0.002156,0.002156,0.002156,0.002156,0.002156
